,season,team_id,wins,plus_minus,three_point_avg,ft_attempts_pergame,off_rebounds_pergame,turnovers_pergame,field_goals_avg
1453,2007,1251,11,-56,0.3322092602223075,18.642857142857142,10.892857142857142,15.357142857142858,0.47222492933825777
1454,2007,1252,16,69,0.31894492411876735,19.344827586206897,11.10344827586207,11.862068965517242,0.4174850351677494
1455,2007,1253,23,199,0.3752376733763932,21.833333333333332,12.8,13.733333333333333,0.45846600283189926
1456,2007,1254,9,-167,0.3217930519485358,23.071428571428573,12.5,14.5,0.3988386757949233
1457,2007,1255,7,-330,0.29733622442387253,18.96551724137931,10.96551724137931,16.310344827586206,0.39793292684558407
1458,2007,1256,10,-159,0.29525870886939,16.433333333333334,13.666666666666666,14.4,0.4079425865835454
1459,2007,1257,22,260,0.33241583707263106,20.677419354838708,13.580645161290322,12.870967741935484,0.4341613920686
1460,2007,1258,11,-217,0.3204938205908309,18.689655172413794,12.03448275862069,16.413793103448278,0.3984523293628803
1461,2007,1259,18,65,0.38477845591548865,20.580645161290324,10.806451612903226,14.225806451612904,0.4626651733180303
1462,2007,1260,19,106,0.3457042633435823,21.866666666666667,12.5,13.4,0.4568701407751091
1463,2007,1261,17,170,0.3440203940701884,17.875,12.21875,14.125,0.4551900921173478
1464,2007,1263,10,-133,0.34141260639509347,17.0,10.678571428571429,13.357142857142858,0.41911613878913817
1465,2007,1264,13,-98,0.2771894599208841,21.066666666666666,12.133333333333333,14.266666666666667,0.42396842971718873
1466,2007,1265,24,215,0.35897862669558694,19.84375,11.65625,12.96875,0.45875735539757917
1467,2007,1266,23,238,0.34650677743657954,23.03125,14.25,14.53125,0.4438793796382258
1468,2007,1267,13,-135,0.2949371577404535,22.28125,13.96875,15.40625,0.4039538188076407
1469,2007,1268,24,381,0.38468486958636416,23.53125,12.625,15.78125,0.48146428436994326
1470,2007,1269,23,292,0.33704004681489436,24.451612903225808,14.483870967741936,16.0,0.47659579719284795
1471,2007,1270,13,-179,0.27338980249196965,19.9,14.233333333333333,16.6,0.39716699601722993
1472,2007,1271,3,-422,0.2995732313782057,18.8,12.066666666666666,15.7,0.38328979110059386
1473,2007,1272,30,569,0.34887550260521444,25.78787878787879,14.787878787878787,13.575757575757576,0.4648125731910829
1474,2007,1273,11,-175,0.29810242202599374,21.964285714285715,11.571428571428571,17.892857142857142,0.4330307536502142
1475,2007,1274,12,-53,0.3518433632057395,18.03125,14.09375,12.65625,0.4351427202381413
1476,2007,1275,18,69,0.33854357715691885,15.25,8.03125,13.34375,0.46072825253106436
1477,2007,1276,21,144,0.3392149686806783,19.363636363636363,11.818181818181818,14.818181818181818,0.44591328022328564
1478,2007,1277,22,277,0.36278719300109674,19.363636363636363,11.484848484848484,15.030303030303031,0.47227000709135514
1479,2007,1278,9,-173,0.35877779753982625,14.451612903225806,8.774193548387096,14.709677419354838,0.4324913854723428
1480,2007,1279,20,137,0.35563804509452995,16.4375,13.0625,11.53125,0.4439582690855362
1481,2007,1280,18,232,0.35422444969276823,22.387096774193548,12.483870967741936,14.0,0.46061123310782254
1482,2007,1281,18,172,0.37587574372261634,19.333333333333332,11.533333333333333,14.933333333333334,0.46153380754279727
1483,2007,1282,11,-139,0.348408342159088,17.866666666666667,11.733333333333333,11.7,0.4231522369694169
1484,2007,1283,21,261,0.39807474513009494,21.93548387096774,10.516129032258064,13.0,0.4735957617140451
1485,2007,1284,12,-90,0.3465583130319974,17.3,8.633333333333333,15.266666666666667,0.46517467329284046
1486,2007,1285,15,14,0.3585645744078239,18.9,11.6,13.0,0.46037077925577086
1487,2007,1286,9,-191,0.32223599421272503,18.607142857142858,12.321428571428571,15.928571428571429,0.4147357987290162
1488,2007,1287,10,-73,0.3071795153700284,16.535714285714285,11.857142857142858,14.214285714285714,0.4332452012740912
1489,2007,1288,13,-71,0.32465404118375946,20.741935483870968,12.96774193548387,16.225806451612904,0.46042660610564073
1490,2007,1290,18,-36,0.3229593439521669,21.333333333333332,12.030303030303031,15.878787878787879,0.40882100576233693
1491,2007,1291,11,-98,0.32676126724255455,16.838709677419356,11.67741935483871,14.774193548387096,0.43502708831011083
1492,2007,1292,14,-58,0.3343264279247501,15.935483870967742,8.774193548387096,14.064516129032258,0.46121593062608823
1493,2007,1293,14,-18,0.3537079111692115,18.77777777777778,11.0,15.11111111111111,0.4429379872227795
1494,2007,1294,3,-257,0.37450333550178744,20.576923076923077,11.692307692307692,17.653846153846153,0.42300954184474143
1495,2007,1295,16,226,0.413722662789243,20.583333333333332,12.333333333333334,15.041666666666666,0.5007900139791358
1496,2007,1296,6,-169,0.35341585499204065,17.482758620689655,10.448275862068966,18.103448275862068,0.4733870319119693
1497,2007,1298,12,-98,0.3674061937725397,15.892857142857142,7.107142857142857,15.571428571428571,0.4114557325858716
1498,2007,1299,13,-34,0.33971544338197546,25.833333333333332,10.633333333333333,16.6,0.42837558788994884
1499,2007,1301,18,-3,0.3689167688628239,20.696969696969695,8.06060606060606,14.909090909090908,0.4967274383899622
1500,2007,1304,15,46,0.3760700486694956,19.310344827586206,8.344827586206897,14.068965517241379,0.45304023442814134
1501,2007,1305,27,323,0.413638432324966,18.806451612903224,11.612903225806452,13.03225806451613,0.48901680938154407
1502,2007,1306,10,-179,0.34348877224285834,15.758620689655173,8.310344827586206,12.482758620689655,0.40775631536599555
1503,2007,1307,14,28,0.37122534495412574,19.322580645161292,10.451612903225806,12.290322580645162,0.45616612235321713
1504,2007,1308,24,178,0.38920494914440734,29.09375,13.40625,17.03125,0.48162247235294525
1505,2007,1309,13,-67,0.41687626514450116,19.9,10.1,11.766666666666667,0.45438758444640653
1506,2007,1310,22,77,0.36255185460209177,23.09090909090909,14.666666666666666,13.363636363636363,0.42703653507713646
1507,2007,1311,7,-296,0.3206680402289226,17.20689655172414,9.172413793103448,16.03448275862069,0.427419578515448
1508,2007,1312,5,-390,0.2783410069417219,18.275862068965516,8.793103448275861,17.82758620689655,0.4036154347698156
1509,2007,1313,11,-265,0.34198410854138406,20.233333333333334,12.066666666666666,17.866666666666667,0.45785936260038557
1510,2007,1314,28,617,0.3708801366787162,24.823529411764707,13.411764705882353,13.941176470588236,0.5069421290841747
1511,2007,1316,1,-404,0.32232224626015477,18.37037037037037,10.037037037037036,17.074074074074073,0.3846925684935838
1512,2007,1317,20,123,0.37995804582015197,23.4,13.766666666666667,15.466666666666667,0.4590370945066091
1513,2007,1318,13,-137,0.3579103953120116,16.1875,8.71875,12.40625,0.41197472992446504
1514,2007,1319,16,10,0.45037338492655976,23.642857142857142,10.785714285714286,16.321428571428573,0.49633372639610523
1515,2007,1320,17,71,0.36100994522047153,20.033333333333335,9.2,12.4,0.4508307679522137
1516,2007,1321,11,-80,0.32247345116521603,11.793103448275861,7.103448275862069,10.89655172413793,0.43934564246202495
1517,2007,1322,16,19,0.37379809842642947,26.967741935483872,13.161290322580646,16.225806451612904,0.4455611908068453
1518,2007,1323,24,426,0.39608236767858435,24.193548387096776,12.67741935483871,12.935483870967742,0.46176457898126444
1519,2007,1324,18,21,0.3829130110867362,21.9375,13.25,14.53125,0.4384728879081773
1520,2007,1325,18,64,0.32679048634162416,24.548387096774192,11.451612903225806,14.064516129032258,0.44931233078893457
1521,2007,1326,30,445,0.35750285125242887,19.606060606060606,11.181818181818182,11.757575757575758,0.47225154206358244
1522,2007,1328,15,209,0.32686978404504324,18.266666666666666,12.366666666666667,13.766666666666667,0.4343096483497808
1523,2007,1329,21,115,0.3451887546808862,22.272727272727273,11.545454545454545,16.03030303030303,0.46042699285477656
1524,2007,1330,24,255,0.3577338454571635,20.5,12.125,12.34375,0.43635685388131584
1525,2007,1331,22,200,0.37317876337217765,24.53125,10.6875,15.28125,0.4741681496469337
1526,2007,1332,26,345,0.387296252443678,19.12121212121212,12.212121212121213,12.606060606060606,0.4518733201457454
1527,2007,1333,10,-207,0.28443225875307654,18.129032258064516,11.225806451612904,13.483870967741936,0.4210621533558821
1528,2007,1334,11,-106,0.3687473378962755,21.066666666666666,9.9,14.766666666666667,0.45508436692032583
1529,2007,1335,21,190,0.3569507741623889,21.275862068965516,10.689655172413794,13.96551724137931,0.48894840695459585
1530,2007,1336,11,-76,0.36327805135467683,18.733333333333334,11.566666666666666,14.1,0.43929749757470604
1531,2007,1337,8,-184,0.36314911789197435,18.8,11.3,15.433333333333334,0.4312903884216927
1532,2007,1338,27,296,0.3807892464750608,20.0,12.205882352941176,11.705882352941176,0.4742595198157761
1533,2007,1339,8,-281,0.3118301828391212,18.580645161290324,11.903225806451612,16.870967741935484,0.4127745832444735
1534,2007,1340,17,26,0.34299612017921327,25.666666666666668,13.2,15.533333333333333,0.4573224911969777
1535,2007,1341,6,-373,0.26298260184538386,20.285714285714285,13.285714285714286,17.0,0.3687481270795603
1536,2007,1343,11,-83,0.3479284360540067,12.75,7.035714285714286,13.142857142857142,0.41302769853432414
1537,2007,1344,18,145,0.3649223317413855,19.866666666666667,13.633333333333333,16.7,0.48431032891547704
1538,2007,1345,21,220,0.3636452333266865,20.40625,11.1875,14.21875,0.4653045175108284
1539,2007,1346,13,-45,0.3387249450244254,20.714285714285715,11.321428571428571,15.892857142857142,0.4543755670210407
1540,2007,1347,6,-205,0.30049982281482146,23.107142857142858,12.5,17.642857142857142,0.4447835983612864
1541,2007,1348,17,-24,0.39374783831345744,22.419354838709676,13.35483870967742,14.709677419354838,0.45663683400618077
1542,2007,1349,14,-93,0.37392562130565216,21.6,9.8,14.866666666666667,0.4400022985631358
1543,2007,1350,8,-229,0.3536678323301131,15.433333333333334,6.033333333333333,12.866666666666667,0.45929325251834163
1544,2007,1351,16,-114,0.37085638532786747,20.06451612903226,10.193548387096774,13.806451612903226,0.43190721704695756
1545,2007,1352,16,66,0.34414274669281325,17.037037037037038,11.148148148148149,14.62962962962963,0.47769095108047294
1546,2007,1353,9,-227,0.30939219510381266,20.178571428571427,12.071428571428571,13.0,0.38845101938761173
1547,2007,1354,13,-70,0.3262228942791603,21.2,12.2,16.9,0.44001498404854283
1548,2007,1355,6,-324,0.3074394758111275,19.366666666666667,10.7,16.1,0.42025583582809684
1549,2007,1356,26,190,0.3738215449558351,21.125,9.375,13.96875,0.45849066739115896
1550,2007,1357,18,52,0.376633093939031,20.15625,10.1875,15.09375,0.48025841801487346
1551,2007,1358,18,127,0.3660429146553161,23.607142857142858,12.607142857142858,15.178571428571429,0.44441025666930567
1552,2007,1359,15,-60,0.3379672300358662,15.096774193548388,6.612903225806452,10.516129032258064,0.44896138144685205
1553,2007,1360,15,-13,0.3503599222491866,22.724137931034484,12.89655172413793,15.206896551724139,0.4386751156385466
1554,2007,1361,19,113,0.3339469693681288,17.655172413793103,10.448275862068966,14.827586206896552,0.4659060416365449
1555,2007,1362,12,-69,0.3611644633777155,20.8,10.4,15.9,0.4567987177727955
1556,2007,1363,5,-284,0.3032223355569365,17.5,12.466666666666667,14.7,0.3936357106834219
1557,2007,1364,17,83,0.3739630953391458,20.75,9.714285714285714,14.035714285714286,0.4666611311334553
1558,2007,1365,20,143,0.3737477592935955,17.3,11.5,14.733333333333333,0.46563345910356346
1559,2007,1366,8,-299,0.32653818291470116,16.03846153846154,9.615384615384615,18.807692307692307,0.41056022954196475
1560,2007,1368,14,-64,0.33697096905562135,15.5,10.571428571428571,12.5,0.43628525657935546
1561,2007,1369,10,-233,0.3363990935878681,22.833333333333332,12.566666666666666,16.866666666666667,0.4195413157020652
1562,2007,1371,12,16,0.3159342613047808,20.75,12.607142857142858,12.0,0.42092648736466176
1563,2007,1372,12,27,0.3675647620485678,19.846153846153847,10.0,14.846153846153847,0.44325000674907267
1564,2007,1373,20,155,0.3368487030885868,21.0,10.75,13.4375,0.4788498370056709
1565,2007,1374,12,-34,0.342718638550502,19.275862068965516,11.344827586206897,16.03448275862069,0.41781512174700614
1566,2007,1375,18,87,0.3590457532952311,19.137931034482758,10.10344827586207,11.96551724137931,0.4426297577719763
1567,2007,1376,14,-122,0.3325754764034213,15.466666666666667,10.866666666666667,11.233333333333333,0.42447112776174895
1568,2007,1378,12,-39,0.33159698732067155,24.033333333333335,11.333333333333334,16.866666666666667,0.44913335542050753
1569,2007,1379,16,86,0.32495844271374846,26.333333333333332,13.518518518518519,14.444444444444445,0.42459487649505395
1570,2007,1380,10,-238,0.3275654636227196,19.677419354838708,12.096774193548388,18.483870967741936,0.3932333677482334
1571,2007,1381,14,2,0.3667424303177289,17.714285714285715,9.928571428571429,13.964285714285714,0.4779321023453111
1572,2007,1382,7,-304,0.3336039348453625,22.20689655172414,12.10344827586207,14.96551724137931,0.41253283433269217
1573,2007,1383,9,-185,0.28245315272750254,20.64516129032258,14.774193548387096,17.838709677419356,0.4141962794294469
1574,2007,1384,7,-186,0.35649393239330934,21.821428571428573,11.321428571428571,16.75,0.42852435737971334
1575,2007,1385,16,-29,0.3383688163477698,18.387096774193548,10.903225806451612,14.193548387096774,0.41237403300123615
1576,2007,1386,17,89,0.3812988009401694,20.903225806451612,11.64516129032258,14.64516129032258,0.46104105413891044
1577,2007,1387,19,7,0.3595098181241274,18.1875,8.375,13.40625,0.4553042150600997
1578,2007,1388,14,91,0.309821513759007,24.82758620689655,13.241379310344827,13.793103448275861,0.4280629087744256
1579,2007,1389,5,-210,0.33826083886027475,15.5,11.466666666666667,16.633333333333333,0.40431745723991275
1580,2007,1390,18,95,0.3542844156673407,19.933333333333334,12.6,14.6,0.44905961448420867
1581,2007,1391,9,-236,0.3367225238552772,20.448275862068964,11.068965517241379,15.827586206896552,0.4175100359743792
1582,2007,1392,9,-129,0.306617819863256,19.06896551724138,12.89655172413793,14.448275862068966,0.39875524225837705
1583,2007,1393,22,247,0.37008115154709503,24.75,12.90625,15.09375,0.44642233758518424
1584,2007,1394,24,261,0.40096855114269975,25.2,11.2,16.366666666666667,0.5255450332272884
1585,2007,1395,13,-111,0.33194059783886815,22.933333333333334,11.633333333333333,17.066666666666666,0.4151845932688405
1586,2007,1396,12,29,0.3674147401035273,20.6,9.933333333333334,12.633333333333333,0.4616324783703079
1587,2007,1397,22,167,0.35578492866100847,23.46875,13.59375,14.59375,0.4454079539490671
1588,2007,1398,11,-190,0.3218737443540032,19.387096774193548,13.387096774193548,13.838709677419354,0.39253961885626293
1589,2007,1399,18,68,0.3410008678597991,26.903225806451612,12.806451612903226,15.483870967741936,0.4529443421953506
1590,2007,1400,24,339,0.399122510820123,24.484848484848484,14.0,12.272727272727273,0.4470240565383721
1591,2007,1401,25,531,0.4118462439850939,21.838709677419356,10.193548387096774,12.516129032258064,0.5003377044672266
1592,2007,1402,6,-271,0.36770168153186766,24.846153846153847,14.615384615384615,18.807692307692307,0.3971027521001884
1593,2007,1403,21,97,0.4026748823328208,22.060606060606062,9.393939393939394,11.818181818181818,0.45431441816520546
1594,2007,1404,7,-221,0.3167816771420666,22.5,11.833333333333334,16.333333333333332,0.4109480690597535
1595,2007,1405,19,44,0.31569751278597,18.741935483870968,10.225806451612904,14.161290322580646,0.4530576981809154
1596,2007,1406,15,2,0.31077895301625125,19.21875,9.71875,12.6875,0.4497743317077675
1597,2007,1407,12,-90,0.3553274296855275,16.79310344827586,11.827586206896552,12.586206896551724,0.4256535782631682
1598,2007,1408,15,-4,0.3549933278427308,24.428571428571427,10.678571428571429,15.107142857142858,0.44583776084245746
1599,2007,1409,18,132,0.3572429921660457,23.137931034482758,13.241379310344827,16.586206896551722,0.41267363018522685
1600,2007,1410,10,-95,0.3678346738543344,22.0,9.84,15.52,0.4405606623706146
1601,2007,1411,11,-221,0.3078273500542408,24.964285714285715,13.428571428571429,18.357142857142858,0.41222799889836026
1602,2007,1412,15,35,0.3239041168530208,22.93548387096774,11.387096774193548,13.806451612903226,0.42377239313305054
1603,2007,1413,5,-352,0.3091473359697446,20.857142857142858,9.642857142857142,17.928571428571427,0.4143847686753378
1604,2007,1414,15,-24,0.34864095719679683,19.757575757575758,8.93939393939394,16.303030303030305,0.45275802060901266
1605,2007,1415,5,-303,0.319766395819548,14.137931034482758,10.275862068965518,13.655172413793103,0.39468959573039997
1606,2007,1416,20,191,0.38429646210941326,22.310344827586206,10.931034482758621,15.482758620689655,0.4724034602446756
1607,2007,1417,25,342,0.3608898680625696,18.033333333333335,11.066666666666666,12.2,0.4825937822251451
1608,2007,1418,8,-175,0.30980232254252743,19.862068965517242,13.586206896551724,14.310344827586206,0.4179023516024901
1609,2007,1419,15,-103,0.3474427539971025,18.862068965517242,11.96551724137931,14.172413793103448,0.4138129887444697
1610,2007,1420,12,-141,0.3163789450142734,14.35483870967742,10.225806451612904,12.741935483870968,0.4251640974550753
1611,2007,1421,8,-180,0.3725863127049918,19.11111111111111,11.555555555555555,16.185185185185187,0.4288858397935663
1612,2007,1422,16,28,0.3370820039232713,23.5,12.4,15.5,0.4285871916037374
1613,2007,1423,7,-186,0.31724905979267903,15.620689655172415,11.310344827586206,15.482758620689655,0.42229197618583625
1614,2007,1424,27,268,0.35447733825198213,19.87878787878788,12.06060606060606,11.424242424242424,0.44885863851082347
1615,2007,1425,23,217,0.40371375940375226,20.794117647058822,9.323529411764707,14.705882352941176,0.4809036051574123
1616,2007,1426,11,-135,0.3409996509881744,22.296296296296298,11.777777777777779,17.925925925925927,0.45589764797818993
1617,2007,1427,4,-295,0.27260927794388146,21.46153846153846,11.153846153846153,17.5,0.4026043046621506
1618,2007,1428,11,-90,0.41764870524014613,19.466666666666665,9.166666666666666,14.566666666666666,0.48655949919532876
1619,2007,1429,22,112,0.36221141057225686,18.424242424242426,10.696969696969697,13.93939393939394,0.4718769431980528
1620,2007,1430,20,272,0.415812924076087,19.444444444444443,8.592592592592593,11.851851851851851,0.4799475505578066
1621,2007,1431,14,125,0.3298256234295796,26.870967741935484,13.741935483870968,16.032258064516128,0.424575612639457
1622,2007,1433,27,331,0.39897525330680417,22.90909090909091,12.06060606060606,11.393939393939394,0.46383404758582086
1623,2007,1434,15,2,0.37829831201886654,16.966666666666665,7.866666666666666,16.066666666666666,0.4585205061253291
1624,2007,1435,19,128,0.36726946261978594,18.9,10.133333333333333,12.466666666666667,0.45538345422813314
1625,2007,1436,25,174,0.3549501270573252,23.5625,14.78125,15.90625,0.4515109763127837
1626,2007,1437,21,232,0.35438492071826355,23.096774193548388,13.225806451612904,13.64516129032258,0.4199537993486083
1627,2007,1438,19,165,0.3633112317745001,24.79310344827586,13.482758620689655,13.724137931034482,0.43563020020667775
1628,2007,1439,20,214,0.36279513342917125,21.741935483870968,11.064516129032258,10.96774193548387,0.4752575310508236
1629,2007,1440,10,-77,0.3114757500240278,25.0,15.655172413793103,16.689655172413794,0.42362603170249064
1630,2007,1441,9,-225,0.3102119759486095,19.06896551724138,12.275862068965518,13.827586206896552,0.40868617891723635
1631,2007,1442,5,-276,0.30226561195573803,20.821428571428573,10.214285714285714,14.964285714285714,0.40905964202033923
1632,2007,1443,21,187,0.4052278386928702,21.1875,12.21875,15.0,0.4804313334290051
1633,2007,1444,15,2,0.386556705480409,24.741935483870968,10.806451612903226,15.612903225806452,0.4423424131007236
1634,2007,1445,2,-525,0.2960310978484065,17.807692307692307,11.153846153846153,16.653846153846153,0.34879308615927074
1635,2007,1447,10,-141,0.346490346451822,20.79310344827586,11.89655172413793,14.793103448275861,0.42862419192401946
1636,2007,1448,15,-81,0.37099826018584336,26.129032258064516,12.03225806451613,16.193548387096776,0.46153574348803894
1637,2007,1449,19,113,0.36528910400959563,19.84375,14.3125,15.65625,0.4652939812918569
1638,2007,1450,25,237,0.3742030801184123,17.625,7.84375,10.3125,0.46731794024378154
1639,2007,1451,17,21,0.3992324832951216,25.964285714285715,9.678571428571429,15.821428571428571,0.4853124420301119
1640,2007,1452,21,267,0.3695727191587922,15.933333333333334,9.9,11.4,0.45129482219516565
1641,2007,1453,16,30,0.3790708813932101,20.677419354838708,9.64516129032258,11.741935483870968,0.4366074065852097
1642,2007,1454,9,-211,0.3273247439193715,18.451612903225808,13.096774193548388,13.290322580645162,0.386795236911181
1643,2007,1455,16,116,0.35481396607967025,19.033333333333335,10.133333333333333,12.066666666666666,0.4604013325560802
1644,2007,1456,15,-20,0.31940228803644927,18.466666666666665,9.733333333333333,14.1,0.4374955870490321
1645,2007,1457,24,315,0.35411394118704276,19.678571428571427,11.857142857142858,13.321428571428571,0.47728707785059593
1646,2007,1458,29,437,0.35712414910040674,23.264705882352942,11.352941176470589,11.441176470588236,0.46360938713708777
1647,2007,1459,7,-189,0.3664566397800339,15.666666666666666,8.74074074074074,12.037037037037036,0.4231359344484346
1648,2007,1460,23,95,0.3631903982455454,17.25,10.03125,12.25,0.4453453405289478
1649,2007,1461,16,-39,0.3299922284980839,24.774193548387096,10.612903225806452,14.64516129032258,0.46413658437192085
1650,2007,1462,24,372,0.3892914720370994,25.0625,10.90625,12.875,0.48256160290536215
1651,2007,1463,13,6,0.35252470928822444,21.576923076923077,10.038461538461538,14.76923076923077,0.45889022617883035
1652,2007,1464,12,-124,0.33622438075784933,19.724137931034484,11.758620689655173,13.620689655172415,0.42579870596530134
1653,2008,1102,14,7,0.3667984845222096,19.285714285714285,5.25,12.678571428571429,0.4413639171748816
1654,2008,1103,23,246,0.38634266393063654,21.454545454545453,11.181818181818182,12.757575757575758,0.4446926882648543
1655,2008,1104,17,80,0.3578311609124212,20.424242424242426,13.575757575757576,13.0,0.45949849025900413
1656,2008,1105,11,-88,0.3293128174186164,22.115384615384617,12.653846153846153,16.03846153846154,0.3801463939372318
1657,2008,1106,17,150,0.3656523983759778,18.85185185185185,11.925925925925926,13.222222222222221,0.4614984801850358
1658,2008,1107,15,56,0.353854085707296,19.833333333333332,12.433333333333334,14.266666666666667,0.4393107405993731
1659,2008,1108,6,-338,0.34498701129897136,20.24137931034483,11.586206896551724,17.17241379310345,0.4195091421059078
1660,2008,1110,21,106,0.4102727619263324,20.09375,9.46875,13.625,0.44552771408107916
1661,2008,1111,17,62,0.38753671727110284,19.133333333333333,9.833333333333334,15.133333333333333,0.4784356705506948
1662,2008,1112,18,153,0.3974664258671612,20.90625,8.34375,12.21875,0.47842473722792994
1663,2008,1113,19,153,0.35353274627537656,19.677419354838708,8.129032258064516,12.774193548387096,0.4665242523888908
1664,2008,1114,18,29,0.35075990383292616,24.551724137931036,11.827586206896552,16.517241379310345,0.4236313868581459
1665,2008,1115,11,-152,0.31051096209265966,16.586206896551722,10.793103448275861,13.931034482758621,0.39793332545232024
1666,2008,1116,22,218,0.3390228121333189,21.272727272727273,12.818181818181818,15.454545454545455,0.46670854068526124
1667,2008,1117,8,-168,0.4028809565265914,17.392857142857142,10.321428571428571,13.857142857142858,0.4527933871907978
1668,2008,1119,14,-92,0.3098555258250373,15.2,8.6,15.933333333333334,0.4338155545528124
1669,2008,1120,14,-42,0.34609273760157,17.833333333333332,10.8,13.6,0.46188466579057735
1670,2008,1122,24,133,0.38868664827119287,24.41176470588235,10.117647058823529,12.735294117647058,0.45226793138882376
1671,2008,1123,6,-185,0.3046258088553485,18.466666666666665,10.233333333333333,12.166666666666666,0.4031235374283881
1672,2008,1124,20,188,0.381290035753875,22.266666666666666,11.733333333333333,12.6,0.4561595839644306
1673,2008,1125,24,161,0.362646712743715,20.71875,12.5625,14.90625,0.4496078257573996
1674,2008,1126,9,-130,0.3400659668848523,19.06896551724138,9.068965517241379,15.448275862068966,0.4398557677346409
1675,2008,1127,14,-25,0.34366826463355454,17.166666666666668,11.7,13.6,0.4373907460938444
1676,2008,1129,24,164,0.4007446891487089,23.125,9.9375,15.6875,0.5062321684210248
1677,2008,1130,14,-40,0.36476727243705165,21.838709677419356,11.838709677419354,15.451612903225806,0.4585763152977058
1678,2008,1131,14,-55,0.3234088438313543,17.677419354838708,10.838709677419354,14.064516129032258,0.40440006254144845
1679,2008,1132,13,-134,0.3073217468519326,18.466666666666665,11.2,15.066666666666666,0.44199074469851735
1680,2008,1133,17,63,0.3782580089564887,20.21875,10.875,14.71875,0.4410234945586941
1681,2008,1135,19,122,0.40600335188222847,22.392857142857142,6.821428571428571,13.107142857142858,0.47897079047912683
1682,2008,1137,12,-98,0.3358275087210729,18.548387096774192,9.64516129032258,16.193548387096776,0.42540206393264635
1683,2008,1138,9,-112,0.3204887924846377,19.379310344827587,15.10344827586207,16.448275862068964,0.4132408845913565
1684,2008,1139,29,339,0.37499476553023897,18.5625,8.9375,10.25,0.4500516826691
1685,2008,1140,27,372,0.37955786277070563,21.264705882352942,10.5,14.264705882352942,0.46207074851494334
1686,2008,1141,13,-97,0.3352239109358224,21.82758620689655,12.586206896551724,15.89655172413793,0.4325628305072764
1687,2008,1142,11,-197,0.2860217043504928,18.344827586206897,10.448275862068966,13.448275862068966,0.4051181336565489
1688,2008,1143,16,58,0.3573780161370397,20.967741935483872,11.387096774193548,13.35483870967742,0.46722482237074975
1689,2008,1144,9,-122,0.34580243335587035,24.24137931034483,12.89655172413793,16.75862068965517,0.42825573649332277
1690,2008,1145,6,-346,0.33402381609765613,15.548387096774194,12.451612903225806,16.258064516129032,0.3989447812841824
1691,2008,1146,10,-118,0.29819965307928287,23.192307692307693,12.576923076923077,15.461538461538462,0.3815478716676587
1692,2008,1147,9,-251,0.38193127342861505,20.766666666666666,9.4,15.433333333333334,0.4304313629857334
1693,2008,1148,14,41,0.35750708168681106,16.433333333333334,12.166666666666666,14.6,0.457242444444642
1694,2008,1149,6,-254,0.3688539210784319,16.03846153846154,11.884615384615385,14.692307692307692,0.4168587119961359
1695,2008,1150,20,94,0.35212348036232294,24.03030303030303,12.757575757575758,14.333333333333334,0.4066101525570977
1696,2008,1151,16,-3,0.3325962069132341,25.689655172413794,12.241379310344827,18.20689655172414,0.45068475388440205
1697,2008,1152,8,-228,0.3457441511018127,17.64,11.48,16.44,0.4370475462400374
1698,2008,1153,13,-98,0.32445881250852904,18.322580645161292,12.64516129032258,13.709677419354838,0.41358079480537174
1699,2008,1154,2,-412,0.394107938472526,10.346153846153847,8.192307692307692,12.653846153846153,0.3988004578728664
1700,2008,1155,23,310,0.38135986012074446,19.5625,15.65625,14.75,0.4607344300822558
1701,2008,1156,19,63,0.30884776558151167,21.129032258064516,11.451612903225806,14.193548387096774,0.437992375026994
1702,2008,1157,10,-139,0.3538154688560868,16.48,10.36,13.0,0.4248786432950441
1703,2008,1158,16,3,0.36605041807098043,15.909090909090908,10.696969696969697,14.030303030303031,0.463546963895188
1704,2008,1159,18,19,0.3905906072556616,19.65625,10.65625,16.21875,0.4452827393340064
1705,2008,1160,11,-84,0.3519724618134838,17.29032258064516,8.096774193548388,13.387096774193548,0.4480279784450015
1706,2008,1161,6,-301,0.31966283193830647,15.133333333333333,8.633333333333333,13.5,0.4306759127358102
1707,2008,1162,13,-59,0.32778079162044643,17.464285714285715,9.071428571428571,13.857142857142858,0.42362178614555795
1708,2008,1163,24,291,0.37075810799925124,27.65625,13.53125,13.59375,0.46458486361044143
1709,2008,1164,14,-237,0.3283972123709877,19.352941176470587,11.088235294117647,14.617647058823529,0.393943707969042
1710,2008,1165,21,198,0.4109074684656863,18.96153846153846,8.923076923076923,13.923076923076923,0.49217101197327773
1711,2008,1166,21,210,0.37306487044445724,19.032258064516128,11.290322580645162,14.03225806451613,0.4503579621290605
1712,2008,1167,8,-248,0.35009212281736446,18.482758620689655,12.931034482758621,13.655172413793103,0.40669220737826267
1713,2008,1168,23,297,0.3834073920162169,20.387096774193548,12.0,13.419354838709678,0.4784604612708896
1714,2008,1169,19,163,0.36750928475599287,19.862068965517242,11.551724137931034,16.137931034482758,0.4597342065163806
1715,2008,1170,2,-402,0.3203203509671406,18.73076923076923,11.576923076923077,14.653846153846153,0.3931920227827055
1716,2008,1171,9,-200,0.3230806122618989,15.407407407407407,10.962962962962964,14.25925925925926,0.4226353172583843
1717,2008,1172,25,440,0.3616570159887128,15.451612903225806,11.225806451612904,12.193548387096774,0.47268466384559976
